config,seed,output_file,log_file,best_solution,time_found,bit_count,selected_size,a_count,c_count,g_count,t_count,count_min1,count_min2,count_min3,count_min4,min_sum,max_sum
legacy_redumis,267,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_267.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_267.txt,136,10004.3,17440,136,206,254,290,338,206,254,290,338,7,20
legacy_redumis,268,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_268.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_268.txt,134,10018.0,17440,134,204,244,292,332,204,244,292,332,8,20
legacy_redumis,269,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_269.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_269.txt,136,10010.5,17440,136,206,256,288,338,206,256,288,338,7,20
legacy_redumis,270,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_270.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_270.txt,136,10008.0,17440,136,202,242,302,342,202,242,302,342,8,19
legacy_redumis,271,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_271.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_271.txt,134,10007.8,17440,134,206,254,282,330,206,254,282,330,7,20
legacy_redumis,272,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_272.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_272.txt,132,10132.7,17440,132,193,253,275,335,193,253,275,335,6,20
legacy_redumis,273,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_273.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_273.txt,136,10027.8,17440,136,196,252,292,348,196,252,292,348,8,19
legacy_redumis,274,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_274.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_274.txt,136,10009.1,17440,136,204,268,276,340,204,268,276,340,7,20
legacy_redumis,275,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_275.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_275.txt,132,10140.5,17440,132,195,246,282,333,195,246,282,333,8,20
legacy_redumis,276,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_276.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_276.txt,128,10011.2,17440,128,182,242,270,330,182,242,270,330,7,19
legacy_redumis,277,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_277.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_277.txt,136,10005.8,17440,136,196,248,296,348,196,248,296,348,9,19
legacy_redumis,278,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_278.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_278.txt,128,10014.2,17440,128,194,230,282,318,194,230,282,318,7,19
legacy_redumis,279,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_279.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_279.txt,130,10008.2,17440,130,190,247,273,330,190,247,273,330,7,19
legacy_redumis,280,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_280.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_280.txt,128,10010.9,17440,128,191,237,275,321,191,237,275,321,8,20
legacy_redumis,281,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_281.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_281.txt,134,10010.9,17440,134,200,242,294,336,200,242,294,336,7,20
legacy_redumis,282,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_282.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_282.txt,136,10008.6,17440,136,214,246,298,330,214,246,298,330,8,20
legacy_redumis,283,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_283.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_283.txt,136,10010.9,17440,136,196,260,284,348,196,260,284,348,9,19
legacy_redumis,284,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_284.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_284.txt,124,10012.2,17440,124,196,220,276,300,196,220,276,300,8,18
legacy_redumis,285,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_285.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_285.txt,128,10010.3,17440,128,198,234,278,314,198,234,278,314,6,20
legacy_redumis,286,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_286.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_286.txt,128,10009.4,17440,128,195,234,278,317,195,234,278,317,8,20
legacy_redumis,287,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_287.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_287.txt,128,10010.4,17440,128,190,250,262,322,190,250,262,322,8,19
legacy_redumis,288,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_288.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_288.txt,132,10009.6,17440,132,196,248,280,332,196,248,280,332,6,20
legacy_redumis,289,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_289.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_289.txt,136,10011.1,17440,136,206,250,294,338,206,250,294,338,9,20
legacy_redumis,290,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_290.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_290.txt,128,10008.2,17440,128,206,230,282,306,206,230,282,306,6,19
legacy_redumis,291,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_291.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_291.txt,134,10010.1,17440,134,198,240,296,338,198,240,296,338,7,19
legacy_redumis,292,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_292.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_292.txt,126,10007.7,17440,126,186,238,266,318,186,238,266,318,8,20
legacy_redumis,293,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_293.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_293.txt,128,10009.5,17440,128,196,228,284,316,196,228,284,316,8,19
legacy_redumis,294,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_294.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_294.txt,136,10009.8,17440,136,208,250,294,336,208,250,294,336,8,19
legacy_redumis,295,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_295.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_295.txt,136,10110.1,17440,136,204,240,304,340,204,240,304,340,8,19
legacy_redumis,296,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_296.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_296.txt,124,10010.2,17440,124,186,226,270,310,186,226,270,310,8,19
legacy_redumis,297,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_297.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_297.txt,136,10015.2,17440,136,198,242,302,346,198,242,302,346,8,19
legacy_redumis,298,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_298.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_298.txt,136,10005.1,17440,136,196,248,296,348,196,248,296,348,8,20
legacy_redumis,299,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_299.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_299.txt,136,10009.1,17440,136,198,258,286,346,198,258,286,346,8,19
legacy_redumis,300,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_300.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_300.txt,136,10012.8,17440,136,190,238,306,354,190,238,306,354,8,20
legacy_redumis,301,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_301.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_301.txt,128,10010.7,17440,128,204,244,268,308,204,244,268,308,8,20
legacy_redumis,302,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_302.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_302.txt,125,10008.9,17440,125,189,220,280,311,189,220,280,311,8,19
legacy_redumis,303,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_303.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_303.txt,129,10013.1,17440,129,198,239,277,318,198,239,277,318,6,20
legacy_redumis,304,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_304.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_304.txt,136,10011.2,17440,136,198,250,294,346,198,250,294,346,7,20
legacy_redumis,305,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_305.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_305.txt,136,10012.5,17440,136,214,238,306,330,214,238,306,330,7,19
legacy_redumis,306,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_306.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_306.txt,130,10010.5,17440,130,201,225,295,319,201,225,295,319,7,19
legacy_redumis,307,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_307.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_307.txt,136,10013.0,17440,136,200,248,296,344,200,248,296,344,9,19
legacy_redumis,308,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_308.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_308.txt,128,10013.7,17440,128,182,238,274,330,182,238,274,330,7,20
legacy_redumis,309,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_309.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_309.txt,136,10005.3,17440,136,198,250,294,346,198,250,294,346,9,20
legacy_redumis,310,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_310.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_310.txt,128,10012.5,17440,128,200,232,280,312,200,232,280,312,7,20
legacy_redumis,311,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_311.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_311.txt,136,10007.9,17440,136,208,256,288,336,208,256,288,336,7,19
legacy_redumis,312,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_312.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_312.txt,128,10008.5,17440,128,184,248,264,328,184,248,264,328,8,20
legacy_redumis,313,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_313.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_313.txt,129,10015.5,17440,129,191,224,292,325,191,224,292,325,7,20
legacy_redumis,314,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_314.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_314.txt,136,10103.3,17440,136,202,250,294,342,202,250,294,342,7,19
legacy_redumis,315,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_315.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_315.txt,134,10010.3,17440,134,204,246,290,332,204,246,290,332,7,19
legacy_redumis,316,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_316.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_316.txt,128,10011.3,17440,128,184,240,272,328,184,240,272,328,7,20
legacy_redumis,317,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_317.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_317.txt,128,10008.1,17440,128,202,234,278,310,202,234,278,310,8,20
legacy_redumis,318,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_318.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_318.txt,136,10053.7,17440,136,210,242,302,334,210,242,302,334,8,20
legacy_redumis,319,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_319.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_319.txt,130,10008.0,17440,130,192,234,286,328,192,234,286,328,6,18
legacy_redumis,320,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_320.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_320.txt,132,10011.7,17440,132,190,240,288,338,190,240,288,338,7,19
legacy_redumis,321,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_321.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_321.txt,136,10126.6,17440,136,206,238,306,338,206,238,306,338,8,19
legacy_redumis,322,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_322.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_322.txt,134,10011.0,17440,134,216,252,284,320,216,252,284,320,6,20
legacy_redumis,323,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_323.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_323.txt,136,10016.9,17440,136,216,236,308,328,216,236,308,328,7,19
legacy_redumis,324,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_324.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_324.txt,136,10008.1,17440,136,206,246,298,338,206,246,298,338,7,19
legacy_redumis,325,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_325.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_325.txt,128,10007.7,17440,128,190,234,278,322,190,234,278,322,9,19
legacy_redumis,326,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_326.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_326.txt,128,10011.4,17440,128,194,234,278,318,194,234,278,318,8,20
legacy_redumis,327,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_327.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_327.txt,136,10010.2,17440,136,208,244,300,336,208,244,300,336,8,18
legacy_redumis,328,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_328.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_328.txt,128,10009.9,17440,128,182,252,260,330,182,252,260,330,6,20
legacy_redumis,329,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_329.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_329.txt,132,10008.7,17440,132,194,242,286,334,194,242,286,334,8,20
legacy_redumis,330,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_330.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_330.txt,134,10009.6,17440,134,188,252,284,348,188,252,284,348,8,20
legacy_redumis,331,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_331.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_331.txt,126,10108.0,17440,126,188,230,274,316,188,230,274,316,7,20
legacy_redumis,332,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_332.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_332.txt,136,10006.2,17440,136,202,246,298,342,202,246,298,342,6,19
legacy_redumis,333,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_333.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_333.txt,130,10012.3,17440,130,182,232,288,338,182,232,288,338,8,19
legacy_redumis,334,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_334.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_334.txt,136,10010.3,17440,136,198,250,294,346,198,250,294,346,6,18
legacy_redumis,335,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_335.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_335.txt,134,10009.8,17440,134,206,240,296,330,206,240,296,330,8,20
legacy_redumis,336,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_336.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_336.txt,128,10010.2,17440,128,190,242,270,322,190,242,270,322,8,19
legacy_redumis,337,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_337.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_337.txt,128,10007.0,17440,128,194,232,280,318,194,232,280,318,7,19
legacy_redumis,338,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_338.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_338.txt,128,10011.6,17440,128,196,249,263,316,196,249,263,316,6,20
legacy_redumis,339,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_339.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_339.txt,136,10005.3,17440,136,214,242,302,330,214,242,302,330,8,20
legacy_redumis,340,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_340.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_340.txt,136,10010.1,17440,136,212,258,286,332,212,258,286,332,7,20
legacy_redumis,341,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_341.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_341.txt,128,10008.0,17440,128,186,252,260,326,186,252,260,326,7,19
legacy_redumis,342,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_342.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_342.txt,128,10016.8,17440,128,194,242,270,318,194,242,270,318,6,19
legacy_redumis,343,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_343.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_343.txt,128,10012.6,17440,128,188,240,272,324,188,240,272,324,7,20
legacy_redumis,344,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_344.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_344.txt,129,10013.3,17440,129,182,241,275,334,182,241,275,334,7,19
legacy_redumis,345,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_345.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_345.txt,126,10014.5,17440,126,186,236,268,318,186,236,268,318,8,19
legacy_redumis,346,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_346.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_346.txt,136,10008.2,17440,136,200,240,304,344,200,240,304,344,9,19
legacy_redumis,347,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_347.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_347.txt,136,10014.3,17440,136,194,250,294,350,194,250,294,350,8,19
legacy_redumis,348,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_348.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_348.txt,124,10009.6,17440,124,186,234,262,310,186,234,262,310,8,20
legacy_redumis,349,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_349.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_349.txt,136,10006.1,17440,136,218,246,298,326,218,246,298,326,8,19
legacy_redumis,350,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_350.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_350.txt,128,10016.0,17440,128,194,232,280,318,194,232,280,318,8,19
legacy_redumis,351,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_351.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_351.txt,136,10014.8,17440,136,194,258,286,350,194,258,286,350,8,20
legacy_redumis,352,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_352.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_352.txt,132,10011.1,17440,132,196,236,292,332,196,236,292,332,6,20
legacy_redumis,353,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_353.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_353.txt,136,10011.4,17440,136,204,248,296,340,204,248,296,340,8,20
legacy_redumis,354,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_354.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_354.txt,124,10150.0,17440,124,188,218,278,308,188,218,278,308,8,19
legacy_redumis,355,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_355.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_355.txt,128,10009.7,17440,128,188,236,276,324,188,236,276,324,8,19
legacy_redumis,356,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_356.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_356.txt,136,10013.8,17440,136,210,250,294,334,210,250,294,334,8,19
legacy_redumis,357,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_357.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_357.txt,134,10074.2,17440,134,202,252,284,334,202,252,284,334,6,20
legacy_redumis,358,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_358.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_358.txt,124,10007.1,17440,124,180,244,252,316,180,244,252,316,9,19
legacy_redumis,359,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_359.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_359.txt,136,10009.5,17440,136,200,252,292,344,200,252,292,344,7,18
legacy_redumis,360,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_360.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_360.txt,136,10008.3,17440,136,208,244,300,336,208,244,300,336,7,20
legacy_redumis,361,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_361.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_361.txt,128,10011.9,17440,128,180,220,292,332,180,220,292,332,7,18
legacy_redumis,362,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_362.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_362.txt,136,10009.7,17440,136,200,240,304,344,200,240,304,344,6,19
legacy_redumis,363,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_363.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_363.txt,134,10008.8,17440,134,210,246,290,326,210,246,290,326,7,20
legacy_redumis,364,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_364.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_364.txt,136,10014.6,17440,136,210,250,294,334,210,250,294,334,8,19
legacy_redumis,365,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_365.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_365.txt,128,10009.3,17440,128,198,234,278,314,198,234,278,314,8,19
legacy_redumis,366,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_366.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_366.txt,125,10015.1,17440,125,195,235,265,305,195,235,265,305,8,19
legacy_redumis,367,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_367.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_367.txt,128,10112.1,17440,128,189,240,272,323,189,240,272,323,8,19
legacy_redumis,368,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_368.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_368.txt,132,10132.5,17440,132,204,242,286,324,204,242,286,324,7,19
legacy_redumis,369,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_369.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_369.txt,136,10011.0,17440,136,208,248,296,336,208,248,296,336,7,20
legacy_redumis,370,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_370.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_370.txt,136,10009.5,17440,136,200,240,304,344,200,240,304,344,8,19
legacy_redumis,371,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_371.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_371.txt,128,10013.6,17440,128,185,245,267,327,185,245,267,327,7,19
legacy_redumis,372,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_372.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_372.txt,136,10008.2,17440,136,216,244,300,328,216,244,300,328,8,19
legacy_redumis,373,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_373.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_373.txt,128,10007.5,17440,128,193,237,275,319,193,237,275,319,8,18
legacy_redumis,374,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_374.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_374.txt,132,10011.8,17440,132,204,256,272,324,204,256,272,324,7,19
legacy_redumis,375,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_375.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_375.txt,128,10135.7,17440,128,190,240,272,322,190,240,272,322,7,19
legacy_redumis,376,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_376.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_376.txt,136,10013.2,17440,136,206,250,294,338,206,250,294,338,8,19
legacy_redumis,377,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_377.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_377.txt,132,10006.2,17440,132,200,254,274,328,200,254,274,328,8,20
legacy_redumis,378,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_378.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_378.txt,130,10010.1,17440,130,191,251,269,329,191,251,269,329,8,19
legacy_redumis,379,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_379.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_379.txt,136,10006.9,17440,136,202,238,306,342,202,238,306,342,8,19
legacy_redumis,380,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_380.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_380.txt,136,10009.5,17440,136,204,260,284,340,204,260,284,340,9,19
legacy_redumis,381,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_381.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_381.txt,136,10013.7,17440,136,200,256,288,344,200,256,288,344,7,20
legacy_redumis,382,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_382.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_382.txt,129,10007.5,17440,129,194,245,271,322,194,245,271,322,7,20
legacy_redumis,383,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_383.txt,/home/vandriel/Documents/GitHub/KaMIS/test/results8/output_8_log_383.txt,134,10010.6,17440,134,206,246,290,330,206,246,290,330,6,18
